metric,seed,task,prediction_file,model,source_family,n_samples,recomputed_test_score,candidate_count,candidate_count_definition,selection_budget,prediction_evidence_note
Spearman,404,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/uniform_average_seed_404.csv,uniform_average,controlled_three_view_pool,221,0.4761660101665623,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,505,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/uniform_average_seed_505.csv,uniform_average,controlled_three_view_pool,221,0.4761660101665623,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,101,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/validation_top2_average_seed_101.csv,validation_top2_average,controlled_three_view_pool,221,0.47318173502648764,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,202,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/validation_top2_average_seed_202.csv,validation_top2_average,controlled_three_view_pool,221,0.47318173502648764,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,303,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/validation_top2_average_seed_303.csv,validation_top2_average,controlled_three_view_pool,221,0.47318173502648764,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,404,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/validation_top2_average_seed_404.csv,validation_top2_average,controlled_three_view_pool,221,0.47318173502648764,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,505,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/validation_top2_average_seed_505.csv,validation_top2_average,controlled_three_view_pool,221,0.47318173502648764,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,101,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/validation_top3_average_seed_101.csv,validation_top3_average,controlled_three_view_pool,221,0.4761660101665623,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,202,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/validation_top3_average_seed_202.csv,validation_top3_average,controlled_three_view_pool,221,0.4761660101665623,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,303,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/validation_top3_average_seed_303.csv,validation_top3_average,controlled_three_view_pool,221,0.4761660101665623,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,404,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/validation_top3_average_seed_404.csv,validation_top3_average,controlled_three_view_pool,221,0.4761660101665623,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
Spearman,505,clearance_microsome_az,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/clearance_microsome_az/validation_top3_average_seed_505.csv,validation_top3_average,controlled_three_view_pool,221,0.4761660101665623,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp2c9_substrate_carbonmangels/seed_101.csv,flaml_automl,matched_budget_automl,135,0.36341827261441484,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp2c9_substrate_carbonmangels/seed_202.csv,flaml_automl,matched_budget_automl,135,0.3312688618794959,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp2c9_substrate_carbonmangels/seed_303.csv,flaml_automl,matched_budget_automl,135,0.37167329569437463,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp2c9_substrate_carbonmangels/seed_404.csv,flaml_automl,matched_budget_automl,135,0.42000358435052354,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp2c9_substrate_carbonmangels/seed_505.csv,flaml_automl,matched_budget_automl,135,0.35898446591541655,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/global_single_seed_101.csv,global_single,controlled_three_view_pool,135,0.32834987379553127,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/global_single_seed_202.csv,global_single,controlled_three_view_pool,135,0.33148450688246334,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/global_single_seed_303.csv,global_single,controlled_three_view_pool,135,0.3324488535486697,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/global_single_seed_404.csv,global_single,controlled_three_view_pool,135,0.3434894851712653,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/global_single_seed_505.csv,global_single,controlled_three_view_pool,135,0.33196978717660475,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/oof_stacking_seed_101.csv,oof_stacking,controlled_three_view_pool,135,0.3564274883707426,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/oof_stacking_seed_202.csv,oof_stacking,controlled_three_view_pool,135,0.36754647471983154,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/oof_stacking_seed_303.csv,oof_stacking,controlled_three_view_pool,135,0.34816274762474675,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/oof_stacking_seed_404.csv,oof_stacking,controlled_three_view_pool,135,0.3853668884492542,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/oof_stacking_seed_505.csv,oof_stacking,controlled_three_view_pool,135,0.3576527353448546,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/per_task_single_seed_101.csv,per_task_single,controlled_three_view_pool,135,0.3212588551324109,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/per_task_single_seed_202.csv,per_task_single,controlled_three_view_pool,135,0.32105263157894737,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/per_task_single_seed_303.csv,per_task_single,controlled_three_view_pool,135,0.3221922327185485,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/per_task_single_seed_404.csv,per_task_single,controlled_three_view_pool,135,0.3389619883040936,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/per_task_single_seed_505.csv,per_task_single,controlled_three_view_pool,135,0.31607301080985295,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp2c9_substrate_carbonmangels/seed_101.csv,trimole_hybrid,submitted_taskwise_system,135,0.4281784982077168,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,202,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp2c9_substrate_carbonmangels/seed_202.csv,trimole_hybrid,submitted_taskwise_system,135,0.4384000940502305,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,303,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp2c9_substrate_carbonmangels/seed_303.csv,trimole_hybrid,submitted_taskwise_system,135,0.420713491137566,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,404,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp2c9_substrate_carbonmangels/seed_404.csv,trimole_hybrid,submitted_taskwise_system,135,0.44901584481873436,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,505,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp2c9_substrate_carbonmangels/seed_505.csv,trimole_hybrid,submitted_taskwise_system,135,0.48054156471626175,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,101,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/uniform_average_seed_101.csv,uniform_average,controlled_three_view_pool,135,0.35849456198544866,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/uniform_average_seed_202.csv,uniform_average,controlled_three_view_pool,135,0.37140740830030444,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/uniform_average_seed_303.csv,uniform_average,controlled_three_view_pool,135,0.3737430826621479,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/uniform_average_seed_404.csv,uniform_average,controlled_three_view_pool,135,0.3827320883603278,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/uniform_average_seed_505.csv,uniform_average,controlled_three_view_pool,135,0.37312669567931805,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/validation_top2_average_seed_101.csv,validation_top2_average,controlled_three_view_pool,135,0.35700724755303426,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/validation_top2_average_seed_202.csv,validation_top2_average,controlled_three_view_pool,135,0.36352180957444113,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/validation_top2_average_seed_303.csv,validation_top2_average,controlled_three_view_pool,135,0.36750615917757756,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/validation_top2_average_seed_404.csv,validation_top2_average,controlled_three_view_pool,135,0.37140139239893805,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/validation_top2_average_seed_505.csv,validation_top2_average,controlled_three_view_pool,135,0.3598767381422222,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/validation_top3_average_seed_101.csv,validation_top3_average,controlled_three_view_pool,135,0.35849456198544866,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/validation_top3_average_seed_202.csv,validation_top3_average,controlled_three_view_pool,135,0.37140740830030444,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/validation_top3_average_seed_303.csv,validation_top3_average,controlled_three_view_pool,135,0.3737430826621479,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/validation_top3_average_seed_404.csv,validation_top3_average,controlled_three_view_pool,135,0.3827320883603278,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_substrate_carbonmangels,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_substrate_carbonmangels/validation_top3_average_seed_505.csv,validation_top3_average,controlled_three_view_pool,135,0.37312669567931805,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp2c9_veith/seed_101.csv,flaml_automl,matched_budget_automl,2419,0.7166182382945621,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp2c9_veith/seed_202.csv,flaml_automl,matched_budget_automl,2419,0.7070902174853324,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp2c9_veith/seed_303.csv,flaml_automl,matched_budget_automl,2419,0.7326567259713963,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp2c9_veith/seed_404.csv,flaml_automl,matched_budget_automl,2419,0.6928882597559322,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_flaml_matched_v1/final/predictions/cyp2c9_veith/seed_505.csv,flaml_automl,matched_budget_automl,2419,0.7250631614141707,4,available estimators/views,60 seconds and <= 30 iterations per task/seed,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/global_single_seed_101.csv,global_single,controlled_three_view_pool,2419,0.6837691939898234,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/global_single_seed_202.csv,global_single,controlled_three_view_pool,2419,0.6669757250759226,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/global_single_seed_303.csv,global_single,controlled_three_view_pool,2419,0.6658333408720186,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/global_single_seed_404.csv,global_single,controlled_three_view_pool,2419,0.6760086249286553,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/global_single_seed_505.csv,global_single,controlled_three_view_pool,2419,0.6731273679750384,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/oof_stacking_seed_101.csv,oof_stacking,controlled_three_view_pool,2419,0.7518282973552812,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/oof_stacking_seed_202.csv,oof_stacking,controlled_three_view_pool,2419,0.746313244134708,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/oof_stacking_seed_303.csv,oof_stacking,controlled_three_view_pool,2419,0.742998709112766,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/oof_stacking_seed_404.csv,oof_stacking,controlled_three_view_pool,2419,0.7491782591982488,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/oof_stacking_seed_505.csv,oof_stacking,controlled_three_view_pool,2419,0.753451410085115,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/per_task_single_seed_101.csv,per_task_single,controlled_three_view_pool,2419,0.6837691939898234,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,202,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/per_task_single_seed_202.csv,per_task_single,controlled_three_view_pool,2419,0.6669757250759226,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,303,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/per_task_single_seed_303.csv,per_task_single,controlled_three_view_pool,2419,0.6658333408720186,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,404,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/per_task_single_seed_404.csv,per_task_single,controlled_three_view_pool,2419,0.6760086249286553,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,505,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260917_controlled_baselines_v3/final/predictions/cyp2c9_veith/per_task_single_seed_505.csv,per_task_single,controlled_three_view_pool,2419,0.6731273679750384,3,available estimators/views,fixed three-view pool; fixed linear learner; no adaptive time search,five seed-level prediction arrays generated in revision
AUPRC,101,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp2c9_veith/seed_101.csv,trimole_hybrid,submitted_taskwise_system,2419,0.7916542627899174,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,202,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp2c9_veith/seed_202.csv,trimole_hybrid,submitted_taskwise_system,2419,0.7870428342006671,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,303,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp2c9_veith/seed_303.csv,trimole_hybrid,submitted_taskwise_system,2419,0.7894819073833372,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
AUPRC,404,cyp2c9_veith,/mnt/data/projects/trimole_hybrid_revision_20260915/manuscript_revision/trimole_prediction_manifest_20260917/predictions/cyp2c9_veith/seed_404.csv,trimole_hybrid,submitted_taskwise_system,2419,0.7940899484983854,6,formal audited variants,historical validation-only search; six formal variants audited,five seed-level prediction arrays archived
