task,metric,model,seed,candidate_count,selection_budget,selected_recipe,selected_automl_config,test_score,prediction_file
clearance_microsome_az,Spearman,validation_top2_average,303,9,0,,,0.45846662328379,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/validation_top2_average_seed_303.csv
clearance_microsome_az,Spearman,validation_top3_average,303,9,0,,,0.5547024967293258,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/validation_top3_average_seed_303.csv
clearance_microsome_az,Spearman,uniform_candidate_average,303,9,0,,,0.6302507313909296,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/uniform_candidate_average_seed_303.csv
clearance_microsome_az,Spearman,validation_stacking,303,9,0,,,0.4469010253406219,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/validation_stacking_seed_303.csv
clearance_microsome_az,Spearman,common_pool_taskwise_selector,303,9,6,validation_top3_average,,0.5547024967293258,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/common_pool_taskwise_selector_seed_303.csv
clearance_microsome_az,Spearman,common_pool_automl,303,9,6,,4.0,0.5451503166026906,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/common_pool_automl_seed_303.csv
clearance_microsome_az,Spearman,global_single,404,9,0,,,0.5940968601479808,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/global_single_seed_404.csv
clearance_microsome_az,Spearman,per_task_single,404,9,0,,,0.4383013944035399,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/per_task_single_seed_404.csv
clearance_microsome_az,Spearman,validation_top2_average,404,9,0,,,0.4588795368911579,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/validation_top2_average_seed_404.csv
clearance_microsome_az,Spearman,validation_top3_average,404,9,0,,,0.5611579161880481,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/validation_top3_average_seed_404.csv
clearance_microsome_az,Spearman,uniform_candidate_average,404,9,0,,,0.6256547317938986,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/uniform_candidate_average_seed_404.csv
clearance_microsome_az,Spearman,validation_stacking,404,9,0,,,0.4629620271462664,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/validation_stacking_seed_404.csv
clearance_microsome_az,Spearman,common_pool_taskwise_selector,404,9,6,validation_top3_average,,0.5611579161880481,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/common_pool_taskwise_selector_seed_404.csv
clearance_microsome_az,Spearman,common_pool_automl,404,9,6,,4.0,0.5688995338034674,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/common_pool_automl_seed_404.csv
clearance_microsome_az,Spearman,global_single,505,9,0,,,0.5850622270711473,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/global_single_seed_505.csv
clearance_microsome_az,Spearman,per_task_single,505,9,0,,,0.4383013944035399,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/per_task_single_seed_505.csv
clearance_microsome_az,Spearman,validation_top2_average,505,9,0,,,0.4588795368911579,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/validation_top2_average_seed_505.csv
clearance_microsome_az,Spearman,validation_top3_average,505,9,0,,,0.5569397088941105,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/validation_top3_average_seed_505.csv
clearance_microsome_az,Spearman,uniform_candidate_average,505,9,0,,,0.6262523821741305,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/uniform_candidate_average_seed_505.csv
clearance_microsome_az,Spearman,validation_stacking,505,9,0,,,0.4392758700141262,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/validation_stacking_seed_505.csv
clearance_microsome_az,Spearman,common_pool_taskwise_selector,505,9,6,validation_top3_average,,0.5569397088941105,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/common_pool_taskwise_selector_seed_505.csv
clearance_microsome_az,Spearman,common_pool_automl,505,9,6,,4.0,0.5544803662172815,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/clearance_microsome_az/common_pool_automl_seed_505.csv
cyp2c9_substrate_carbonmangels,AUPRC,global_single,101,9,0,,,0.4517016156517738,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/global_single_seed_101.csv
cyp2c9_substrate_carbonmangels,AUPRC,per_task_single,101,9,0,,,0.4517016156517738,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/per_task_single_seed_101.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_top2_average,101,9,0,,,0.4676290373788434,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_top2_average_seed_101.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_top3_average,101,9,0,,,0.4544161681981766,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_top3_average_seed_101.csv
cyp2c9_substrate_carbonmangels,AUPRC,uniform_candidate_average,101,9,0,,,0.3915923585628456,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/uniform_candidate_average_seed_101.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_stacking,101,9,0,,,0.4226263763192079,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_stacking_seed_101.csv
cyp2c9_substrate_carbonmangels,AUPRC,common_pool_taskwise_selector,101,9,6,validation_top2_average,,0.4676290373788434,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/common_pool_taskwise_selector_seed_101.csv
cyp2c9_substrate_carbonmangels,AUPRC,common_pool_automl,101,9,6,,2.0,0.4119524652387063,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/common_pool_automl_seed_101.csv
cyp2c9_substrate_carbonmangels,AUPRC,global_single,202,9,0,,,0.4378186450202014,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/global_single_seed_202.csv
cyp2c9_substrate_carbonmangels,AUPRC,per_task_single,202,9,0,,,0.4378186450202014,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/per_task_single_seed_202.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_top2_average,202,9,0,,,0.4510156393215325,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_top2_average_seed_202.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_top3_average,202,9,0,,,0.4411313001374055,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_top3_average_seed_202.csv
cyp2c9_substrate_carbonmangels,AUPRC,uniform_candidate_average,202,9,0,,,0.3895578724412982,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/uniform_candidate_average_seed_202.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_stacking,202,9,0,,,0.3553952837078316,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_stacking_seed_202.csv
cyp2c9_substrate_carbonmangels,AUPRC,common_pool_taskwise_selector,202,9,6,validation_top2_average,,0.4510156393215325,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/common_pool_taskwise_selector_seed_202.csv
cyp2c9_substrate_carbonmangels,AUPRC,common_pool_automl,202,9,6,,2.0,0.3427200859640693,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/common_pool_automl_seed_202.csv
cyp2c9_substrate_carbonmangels,AUPRC,global_single,303,9,0,,,0.4081241384841745,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/global_single_seed_303.csv
cyp2c9_substrate_carbonmangels,AUPRC,per_task_single,303,9,0,,,0.4081241384841745,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/per_task_single_seed_303.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_top2_average,303,9,0,,,0.4161643692237293,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_top2_average_seed_303.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_top3_average,303,9,0,,,0.4214933917743559,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_top3_average_seed_303.csv
cyp2c9_substrate_carbonmangels,AUPRC,uniform_candidate_average,303,9,0,,,0.3867854563443205,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/uniform_candidate_average_seed_303.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_stacking,303,9,0,,,0.3988787963145029,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_stacking_seed_303.csv
cyp2c9_substrate_carbonmangels,AUPRC,common_pool_taskwise_selector,303,9,6,validation_top2_average,,0.4161643692237293,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/common_pool_taskwise_selector_seed_303.csv
cyp2c9_substrate_carbonmangels,AUPRC,common_pool_automl,303,9,6,,2.0,0.3724289901824167,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/common_pool_automl_seed_303.csv
cyp2c9_substrate_carbonmangels,AUPRC,global_single,404,9,0,,,0.4453621852840081,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/global_single_seed_404.csv
cyp2c9_substrate_carbonmangels,AUPRC,per_task_single,404,9,0,,,0.4453621852840081,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/per_task_single_seed_404.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_top2_average,404,9,0,,,0.4234808072941075,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_top2_average_seed_404.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_top3_average,404,9,0,,,0.4225713932453587,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_top3_average_seed_404.csv
cyp2c9_substrate_carbonmangels,AUPRC,uniform_candidate_average,404,9,0,,,0.3981537812728147,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/uniform_candidate_average_seed_404.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_stacking,404,9,0,,,0.3828487925836125,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_stacking_seed_404.csv
cyp2c9_substrate_carbonmangels,AUPRC,common_pool_taskwise_selector,404,9,6,validation_top2_average,,0.4234808072941075,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/common_pool_taskwise_selector_seed_404.csv
cyp2c9_substrate_carbonmangels,AUPRC,common_pool_automl,404,9,6,,2.0,0.3655257901126049,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/common_pool_automl_seed_404.csv
cyp2c9_substrate_carbonmangels,AUPRC,global_single,505,9,0,,,0.4157570643560989,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/global_single_seed_505.csv
cyp2c9_substrate_carbonmangels,AUPRC,per_task_single,505,9,0,,,0.4157570643560989,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/per_task_single_seed_505.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_top2_average,505,9,0,,,0.4297962540762434,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_top2_average_seed_505.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_top3_average,505,9,0,,,0.4343338114455873,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_top3_average_seed_505.csv
cyp2c9_substrate_carbonmangels,AUPRC,uniform_candidate_average,505,9,0,,,0.4070087344200731,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/uniform_candidate_average_seed_505.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_stacking,505,9,0,,,0.3408382515251239,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/validation_stacking_seed_505.csv
cyp2c9_substrate_carbonmangels,AUPRC,common_pool_taskwise_selector,505,9,6,validation_top2_average,,0.4297962540762434,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/common_pool_taskwise_selector_seed_505.csv
cyp2c9_substrate_carbonmangels,AUPRC,common_pool_automl,505,9,6,,2.0,0.3324603239354556,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_substrate_carbonmangels/common_pool_automl_seed_505.csv
cyp2c9_veith,AUPRC,global_single,101,9,0,,,0.7501061660664152,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/global_single_seed_101.csv
cyp2c9_veith,AUPRC,per_task_single,101,9,0,,,0.7700697697202045,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/per_task_single_seed_101.csv
cyp2c9_veith,AUPRC,validation_top2_average,101,9,0,,,0.7739620686475837,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_top2_average_seed_101.csv
cyp2c9_veith,AUPRC,validation_top3_average,101,9,0,,,0.7753329118081808,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_top3_average_seed_101.csv
cyp2c9_veith,AUPRC,uniform_candidate_average,101,9,0,,,0.7722883479836139,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/uniform_candidate_average_seed_101.csv
cyp2c9_veith,AUPRC,validation_stacking,101,9,0,,,0.7825800360921689,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_stacking_seed_101.csv
cyp2c9_veith,AUPRC,common_pool_taskwise_selector,101,9,6,validation_top2_average,,0.7739620686475837,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/common_pool_taskwise_selector_seed_101.csv
cyp2c9_veith,AUPRC,common_pool_automl,101,9,6,,0.0,0.7847909562440233,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/common_pool_automl_seed_101.csv
cyp2c9_veith,AUPRC,global_single,202,9,0,,,0.750863391812554,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/global_single_seed_202.csv
cyp2c9_veith,AUPRC,per_task_single,202,9,0,,,0.7718044291481836,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/per_task_single_seed_202.csv
cyp2c9_veith,AUPRC,validation_top2_average,202,9,0,,,0.7754297296756144,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_top2_average_seed_202.csv
cyp2c9_veith,AUPRC,validation_top3_average,202,9,0,,,0.7757567839487428,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_top3_average_seed_202.csv
cyp2c9_veith,AUPRC,uniform_candidate_average,202,9,0,,,0.7598180648893018,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/uniform_candidate_average_seed_202.csv
cyp2c9_veith,AUPRC,validation_stacking,202,9,0,,,0.7854983302707575,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_stacking_seed_202.csv
cyp2c9_veith,AUPRC,common_pool_taskwise_selector,202,9,6,validation_top2_average,,0.7754297296756144,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/common_pool_taskwise_selector_seed_202.csv
cyp2c9_veith,AUPRC,common_pool_automl,202,9,6,,0.0,0.785455484805988,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/common_pool_automl_seed_202.csv
cyp2c9_veith,AUPRC,global_single,303,9,0,,,0.7514315458581263,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/global_single_seed_303.csv
cyp2c9_veith,AUPRC,per_task_single,303,9,0,,,0.7699182298671369,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/per_task_single_seed_303.csv
cyp2c9_veith,AUPRC,validation_top2_average,303,9,0,,,0.7743028512827348,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_top2_average_seed_303.csv
cyp2c9_veith,AUPRC,validation_top3_average,303,9,0,,,0.7737496081611003,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_top3_average_seed_303.csv
cyp2c9_veith,AUPRC,uniform_candidate_average,303,9,0,,,0.7588296303456943,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/uniform_candidate_average_seed_303.csv
cyp2c9_veith,AUPRC,validation_stacking,303,9,0,,,0.782836682157297,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_stacking_seed_303.csv
cyp2c9_veith,AUPRC,common_pool_taskwise_selector,303,9,6,validation_top2_average,,0.7743028512827348,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/common_pool_taskwise_selector_seed_303.csv
cyp2c9_veith,AUPRC,common_pool_automl,303,9,6,,0.0,0.7828030273296295,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/common_pool_automl_seed_303.csv
cyp2c9_veith,AUPRC,global_single,404,9,0,,,0.7559351659667752,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/global_single_seed_404.csv
cyp2c9_veith,AUPRC,per_task_single,404,9,0,,,0.7686000542390355,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/per_task_single_seed_404.csv
cyp2c9_veith,AUPRC,validation_top2_average,404,9,0,,,0.7761114803591506,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_top2_average_seed_404.csv
cyp2c9_veith,AUPRC,validation_top3_average,404,9,0,,,0.7766850994793939,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_top3_average_seed_404.csv
cyp2c9_veith,AUPRC,uniform_candidate_average,404,9,0,,,0.7631219167345731,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/uniform_candidate_average_seed_404.csv
cyp2c9_veith,AUPRC,validation_stacking,404,9,0,,,0.7779586993552476,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_stacking_seed_404.csv
cyp2c9_veith,AUPRC,common_pool_taskwise_selector,404,9,6,validation_top2_average,,0.7761114803591506,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/common_pool_taskwise_selector_seed_404.csv
cyp2c9_veith,AUPRC,common_pool_automl,404,9,6,,0.0,0.7802339577939481,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/common_pool_automl_seed_404.csv
cyp2c9_veith,AUPRC,global_single,505,9,0,,,0.748923021010134,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/global_single_seed_505.csv
cyp2c9_veith,AUPRC,per_task_single,505,9,0,,,0.7747174884083374,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/per_task_single_seed_505.csv
cyp2c9_veith,AUPRC,validation_top2_average,505,9,0,,,0.7785051726551171,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_top2_average_seed_505.csv
cyp2c9_veith,AUPRC,validation_top3_average,505,9,0,,,0.7780660074270366,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_top3_average_seed_505.csv
cyp2c9_veith,AUPRC,uniform_candidate_average,505,9,0,,,0.7608473218791691,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/uniform_candidate_average_seed_505.csv
cyp2c9_veith,AUPRC,validation_stacking,505,9,0,,,0.7816507749229886,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/validation_stacking_seed_505.csv
cyp2c9_veith,AUPRC,common_pool_taskwise_selector,505,9,6,validation_top2_average,,0.7785051726551171,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/common_pool_taskwise_selector_seed_505.csv
cyp2c9_veith,AUPRC,common_pool_automl,505,9,6,,0.0,0.7828116142327328,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2c9_veith/common_pool_automl_seed_505.csv
cyp2d6_substrate_carbonmangels,AUPRC,global_single,101,9,0,,,0.6858693209565192,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2d6_substrate_carbonmangels/global_single_seed_101.csv
cyp2d6_substrate_carbonmangels,AUPRC,per_task_single,101,9,0,,,0.6985240233492779,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2d6_substrate_carbonmangels/per_task_single_seed_101.csv
cyp2d6_substrate_carbonmangels,AUPRC,validation_top2_average,101,9,0,,,0.6858774302564834,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2d6_substrate_carbonmangels/validation_top2_average_seed_101.csv
cyp2d6_substrate_carbonmangels,AUPRC,validation_top3_average,101,9,0,,,0.6834793272988418,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2d6_substrate_carbonmangels/validation_top3_average_seed_101.csv
cyp2d6_substrate_carbonmangels,AUPRC,uniform_candidate_average,101,9,0,,,0.6810824936868267,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_common_pool_fair_v1/score/predictions/cyp2d6_substrate_carbonmangels/uniform_candidate_average_seed_101.csv
