record_type,task,metric,variant,direction,n_runs,score_mean,score_std,top1_ref,direction_normalized_margin,delta_margin_vs_full,diagnostic_margin_ge_0,selected_candidate,selected_endpoint_config,valid_metric_used_for_selection,valid_score,test_score_source_file,selection_protocol,uses_chemistry_sidecar,uses_ept_or_3d,uses_prediction_level_ensemble,uses_seedbag,missing_reason,task_rank,full_variant,full_rank,n_ranked_variants,normalized_rank_loss,candidate,selection_count,selection_frequency,bootstrap_replicates_valid,selection_entropy_normalized,switch_rate
ablation_rank_loss,cyp2c9_substrate_carbonmangels,AUPRC,no_ept_or_no_3d,max,5.0,0.4368494179672496,0.018633426367039,0.474,-0.0371505820327503,-0.0065205820327503,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.3844024003468874,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp2c9_substrate_carbonmangels/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,3.0,full_v36_final,2.0,6.0,0.2,,,,,,
ablation_rank_loss,cyp2c9_substrate_carbonmangels,AUPRC,no_prediction_level_ensemble,max,5.0,0.4317527297592513,0.0189350356041419,0.474,-0.0422472702407486,-0.0116172702407486,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUPRC,0.3901324408377309,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/cyp2c9_substrate_carbonmangels/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,True,False,False,,4.5,full_v36_final,2.0,6.0,0.5,,,,,,
ablation_rank_loss,cyp2c9_substrate_carbonmangels,AUPRC,no_seedbag_single_seed,max,1.0,0.4517016156517738,,0.474,-0.0222983843482261,0.0083316156517738,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUPRC,0.3802017496812259,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/cyp2c9_substrate_carbonmangels/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,True,False,False,,1.0,full_v36_final,2.0,6.0,-0.2,,,,,,
ablation_rank_loss,cyp2c9_substrate_carbonmangels,AUPRC,no_task_adaptive_selection,max,5.0,0.4317527297592513,0.0189350356041419,0.474,-0.0422472702407486,-0.0116172702407486,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUPRC,0.3901324408377309,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/cyp2c9_substrate_carbonmangels/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,4.5,full_v36_final,2.0,6.0,0.5,,,,,,
ablation_rank_loss,cyp2c9_veith,AUPRC,full_v36_final,max,5.0,0.790586,0.002608,0.859,-0.0684139999999999,0.0,False,fixed_chemical_endpoint_5run_v1/top1_method_transfer_chem_lite_v1_summary.csv,"Canonical backup uses chem fixed chemical endpoint: kpgt_ept/chem_wide_chem/xgb/topk=all; formal seeds=101,202,303,404,505.",,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,True,False,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,cyp2c9_veith,AUPRC,no_chemistry_sidecar,max,5.0,0.539594112867986,0.0034995913072678,0.859,-0.319405887132014,-0.250991887132014,False,deep_chemberta_kpgt_ept_ridge_linear,ChemBERTa+KPGT+EPT embeddings + target-standardized Ridge/linear head,AUPRC,0.5506712597295177,results_strict/ablation_v36_formal/candidate_predictions/deep_chemberta_kpgt_ept_ridge_linear/cyp2c9_veith/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,cyp2c9_veith,AUPRC,no_ept_or_no_3d,max,5.0,0.7710219942765797,0.0023590094440746,0.859,-0.0879780057234203,-0.0195640057234203,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.786004621952092,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp2c9_veith/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,2.5,full_v36_final,1.0,6.0,0.3,,,,,,
ablation_rank_loss,cyp2c9_veith,AUPRC,no_prediction_level_ensemble,max,5.0,0.7710219942765797,0.0023590094440746,0.859,-0.0879780057234203,-0.0195640057234203,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.786004621952092,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp2c9_veith/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,False,False,False,,2.5,full_v36_final,1.0,6.0,0.3,,,,,,
ablation_rank_loss,cyp2c9_veith,AUPRC,no_seedbag_single_seed,max,1.0,0.7700697697202045,,0.859,-0.0889302302797955,-0.0205162302797955,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.7849107561784668,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp2c9_veith/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,False,False,False,,4.0,full_v36_final,1.0,6.0,0.6,,,,,,
ablation_rank_loss,cyp2c9_veith,AUPRC,no_task_adaptive_selection,max,5.0,0.7514518581428009,0.0026764089122952,0.859,-0.107548141857199,-0.0391341418571991,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUPRC,0.7779011089446939,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/cyp2c9_veith/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,cyp2d6_substrate_carbonmangels,AUPRC,full_v36_final,max,5.0,0.747531,0.00961,0.736,0.0115309999999999,0.0,True,cyp2d6_ap_xl_descriptor_seedbag_endpoint_v1,zscore(0.8*AP_surrogate_seedbag + 0.1*XL + 0.1*descriptor_sidecar_v2),,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,True,True,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,cyp2d6_substrate_carbonmangels,AUPRC,no_chemistry_sidecar,max,5.0,0.490912627193418,0.0226940162726799,0.736,-0.2450873728065819,-0.2566183728065819,False,deep_chemberta_kpgt_ridge_linear,ChemBERTa+KPGT embeddings + target-standardized Ridge/linear head,AUPRC,0.381539667320188,results_strict/ablation_v36_formal/candidate_predictions/deep_chemberta_kpgt_ridge_linear/cyp2d6_substrate_carbonmangels/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,False,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,cyp2d6_substrate_carbonmangels,AUPRC,no_ept_or_no_3d,max,5.0,0.7021059512272266,0.0133283670343022,0.736,-0.0338940487727733,-0.0454250487727733,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.5462979558276735,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp2d6_substrate_carbonmangels/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,2.5,full_v36_final,1.0,6.0,0.3,,,,,,
ablation_rank_loss,cyp2d6_substrate_carbonmangels,AUPRC,no_prediction_level_ensemble,max,5.0,0.7021059512272266,0.0133283670343022,0.736,-0.0338940487727733,-0.0454250487727733,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.5462979558276735,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp2d6_substrate_carbonmangels/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,False,False,False,,2.5,full_v36_final,1.0,6.0,0.3,,,,,,
ablation_rank_loss,cyp2d6_substrate_carbonmangels,AUPRC,no_seedbag_single_seed,max,1.0,0.6985240233492779,,0.736,-0.0374759766507221,-0.049006976650722,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.5862188617678519,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp2d6_substrate_carbonmangels/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,False,False,False,,4.0,full_v36_final,1.0,6.0,0.6,,,,,,
ablation_rank_loss,cyp2d6_substrate_carbonmangels,AUPRC,no_task_adaptive_selection,max,5.0,0.6895371829847047,0.0098959213690674,0.736,-0.0464628170152953,-0.0579938170152952,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUPRC,0.5351094847256378,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/cyp2d6_substrate_carbonmangels/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,cyp2d6_veith,AUPRC,full_v36_final,max,5.0,0.719172,0.005514,0.79,-0.070828,0.0,False,v29_rank_uplift_formula_seedwise,rank(0.4*K+E CE seedbag + 0.3*K+E FP/base_pred sidecar + 0.2*K+E AP + 0.1*tabular FP),,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,False,True,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,cyp2d6_veith,AUPRC,no_chemistry_sidecar,max,5.0,0.352326946808219,0.0128635021097552,0.79,-0.437673053191781,-0.366845053191781,False,deep_kpgt_ept_ridge_linear,KPGT+EPT embeddings + target-standardized Ridge/linear head,AUPRC,0.4312145513259605,results_strict/ablation_v36_formal/candidate_predictions/deep_kpgt_ept_ridge_linear/cyp2d6_veith/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,cyp2d6_veith,AUPRC,no_ept_or_no_3d,max,5.0,0.6961381524649516,0.0036931380719961,0.79,-0.0938618475350484,-0.0230338475350484,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.7289673759367181,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp2d6_veith/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,cyp2d6_veith,AUPRC,no_prediction_level_ensemble,max,5.0,0.6961381524649516,0.0036931380719961,0.79,-0.0938618475350484,-0.0230338475350484,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.7289673759367181,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp2d6_veith/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,cyp2d6_veith,AUPRC,no_seedbag_single_seed,max,1.0,0.7008360219135269,,0.79,-0.0891639780864731,-0.0183359780864731,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.7335270048297425,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp2d6_veith/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,False,False,False,,2.0,full_v36_final,1.0,6.0,0.2,,,,,,
ablation_rank_loss,cyp2d6_veith,AUPRC,no_task_adaptive_selection,max,5.0,0.6883401136054271,0.0035028651929721,0.79,-0.1016598863945729,-0.0308318863945729,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUPRC,0.7069614031405871,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/cyp2d6_veith/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,cyp3a4_substrate_carbonmangels,AUROC,full_v36_final,max,5.0,0.6266048824593129,0.0345077695692252,0.667,-0.0403951175406871,0.0,False,targetwide_safe_fp_chemberta_kpgt_ept_xgb,Target-wide leakage-safe family-transfer XGBoost; Morgan fingerprint + ChemBERTa + KPGT + EPT,,,results_strict/revision_20260918_cyp3a4_substrate_presplit_similarity_v4/final_selected_test_summary.csv,Validation-only selection after one label-free target-universe exact-identity and Morgan-Tanimoto >=0.90 source filter fixed before split-specific fitting; official test labels used only for final scoring.,True,True,False,True,,5.0,full_v36_final,5.0,6.0,0.0,,,,,,
ablation_rank_loss,cyp3a4_substrate_carbonmangels,AUROC,no_chemistry_sidecar,max,5.0,0.6063517179023508,0.02288576059705,0.667,-0.0606482820976492,-0.0202531645569621,False,deep_chemberta_kpgt_ept_ridge_linear,ChemBERTa+KPGT+EPT embeddings + target-standardized Ridge/linear head,AUROC,0.6519713261648745,results_strict/ablation_v36_formal/candidate_predictions/deep_chemberta_kpgt_ept_ridge_linear/cyp3a4_substrate_carbonmangels/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,5.0,6.0,0.2,,,,,,
ablation_rank_loss,cyp3a4_substrate_carbonmangels,AUROC,no_ept_or_no_3d,max,5.0,0.6705470162748643,0.0067111360033017,0.667,0.0035470162748643,0.0439421338155514,True,chem_fp_xgb,Morgan fingerprint + fixed XGBoost head,AUROC,0.7910394265232974,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_xgb/cyp3a4_substrate_carbonmangels/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,2.5,full_v36_final,5.0,6.0,-0.5,,,,,,
ablation_rank_loss,cyp3a4_substrate_carbonmangels,AUROC,no_prediction_level_ensemble,max,5.0,0.6705470162748643,0.0067111360033017,0.667,0.0035470162748643,0.0439421338155514,True,chem_fp_xgb,Morgan fingerprint + fixed XGBoost head,AUROC,0.7910394265232974,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_xgb/cyp3a4_substrate_carbonmangels/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,False,False,False,,2.5,full_v36_final,5.0,6.0,-0.5,,,,,,
ablation_rank_loss,cyp3a4_substrate_carbonmangels,AUROC,no_seedbag_single_seed,max,1.0,0.6734855334538878,,0.667,0.0064855334538878,0.0468806509945749,True,chem_fp_xgb,Morgan fingerprint + fixed XGBoost head,AUROC,0.7983870967741935,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_xgb/cyp3a4_substrate_carbonmangels/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,False,False,False,,1.0,full_v36_final,5.0,6.0,-0.8,,,,,,
ablation_rank_loss,cyp3a4_substrate_carbonmangels,AUROC,no_task_adaptive_selection,max,5.0,0.6683092224231464,0.0057907669069584,0.667,0.0013092224231463,0.0417043399638334,True,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUROC,0.7125448028673835,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/cyp3a4_substrate_carbonmangels/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,4.0,full_v36_final,5.0,6.0,-0.2,,,,,,
ablation_rank_loss,cyp3a4_veith,AUPRC,full_v36_final,max,5.0,0.884121,0.003206,0.916,-0.0318789999999999,0.0,False,v29_rank_uplift_formula_seedwise,logit(0.2*XL_K+E + 0.3*K+E CE seedbag + 0.3*K+E AP + 0.2*tabular FP),,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,True,True,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,cyp3a4_veith,AUPRC,no_chemistry_sidecar,max,5.0,0.6570096427362475,0.0072884686473624,0.916,-0.2589903572637525,-0.2271113572637525,False,deep_kpgt_ept_ridge_linear,KPGT+EPT embeddings + target-standardized Ridge/linear head,AUPRC,0.6743520107899456,results_strict/ablation_v36_formal/candidate_predictions/deep_kpgt_ept_ridge_linear/cyp3a4_veith/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,cyp3a4_veith,AUPRC,no_ept_or_no_3d,max,5.0,0.8612921926155332,0.0011695924276257,0.916,-0.0547078073844667,-0.0228288073844667,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.8803167660208754,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp3a4_veith/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,cyp3a4_veith,AUPRC,no_prediction_level_ensemble,max,5.0,0.8612921926155332,0.0011695924276257,0.916,-0.0547078073844667,-0.0228288073844667,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.8803167660208754,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp3a4_veith/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,cyp3a4_veith,AUPRC,no_seedbag_single_seed,max,1.0,0.8623033394316458,,0.916,-0.0536966605683542,-0.0218176605683542,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,AUPRC,0.8825056929906333,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/cyp3a4_veith/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,False,False,False,,2.0,full_v36_final,1.0,6.0,0.2,,,,,,
ablation_rank_loss,cyp3a4_veith,AUPRC,no_task_adaptive_selection,max,5.0,0.8598983556856856,0.0010748184248036,0.916,-0.0561016443143144,-0.0242226443143144,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUPRC,0.8747175553057407,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/cyp3a4_veith/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,dili,AUROC,full_v36_final,max,5.0,0.908609,0.00552,0.956,-0.0473909999999999,0.0,False,v29_rank_uplift_formula_seedwise,raw(0.6*XL_K+E + 0.2*K+E CE seedbag + 0.2*K+E descriptor sidecar),,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,True,True,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,dili,AUROC,no_chemistry_sidecar,max,5.0,0.7661739130434783,0.0279504692887142,0.956,-0.1898260869565217,-0.1424350869565217,False,deep_kpgt_ridge_linear,KPGT embedding + target-standardized Ridge/linear head,AUROC,0.7934065934065934,results_strict/ablation_v36_formal/candidate_predictions/deep_kpgt_ridge_linear/dili/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,False,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,dili,AUROC,no_ept_or_no_3d,max,5.0,0.8666086956521738,0.0067314121299144,0.956,-0.0893913043478261,-0.0420003043478262,False,chem_fp_xgb,Morgan fingerprint + fixed XGBoost head,AUROC,0.8382417582417583,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_xgb/dili/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,dili,AUROC,no_prediction_level_ensemble,max,5.0,0.8666086956521738,0.0067314121299144,0.956,-0.0893913043478261,-0.0420003043478262,False,chem_fp_xgb,Morgan fingerprint + fixed XGBoost head,AUROC,0.8382417582417583,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_xgb/dili/seed_*/test_predictions.csv,"Per-task valid-only selection of one single candidate family; no rank/logit/zscore/raw prediction blend, no sidecar blend, no foldbag, no seedbag prediction averaging.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
ablation_rank_loss,dili,AUROC,no_seedbag_single_seed,max,1.0,0.8578260869565217,,0.956,-0.0981739130434782,-0.0507829130434782,False,chem_fp_xgb,Morgan fingerprint + fixed XGBoost head,AUROC,0.8395604395604396,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_xgb/dili/seed_101/test_predictions.csv,Use canonical seed=101 from the valid-selected no_prediction_level_ensemble candidate. No seedbag/5-run averaging; test is final reporting only.,True,False,False,False,,5.0,full_v36_final,1.0,6.0,0.8,,,,,,
ablation_rank_loss,dili,AUROC,no_task_adaptive_selection,max,5.0,0.903304347826087,0.0100922025338811,0.956,-0.0526956521739129,-0.0053046521739129,False,chem_fp_chemberta_kpgt_ept_xgb,Morgan fingerprint + ChemBERTa+KPGT+EPT embeddings + fixed XGBoost head,AUROC,0.8338461538461539,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_ept_xgb/dili/seed_*/test_predictions.csv,Global fixed family `chem_fp_chemberta_kpgt_ept_xgb` selected by mean official-valid direction-normalized margin across 22 tasks; no per-task endpoint choice; test is final reporting only.,True,True,False,False,,2.0,full_v36_final,1.0,6.0,0.2,,,,,,
ablation_rank_loss,half_life_obach,Spearman,full_v36_final,max,5.0,0.49139,0.009785,0.576,-0.0846099999999999,0.0,False,v29_rank_uplift_formula_seedwise,zscore(0.5*C+K metric_auto + 0.1*C+K Spearman seedbag + 0.4*C+K descriptor sidecar),,,results_strict/final_22task_score_config_table_v36.csv,Reference row from current v36 formal result/config table.,True,False,True,True,,1.0,full_v36_final,1.0,6.0,0.0,,,,,,
ablation_rank_loss,half_life_obach,Spearman,no_chemistry_sidecar,max,5.0,0.3317560765672304,0.0,0.576,-0.2442439234327695,-0.1596339234327696,False,deep_ept_ridge_linear,EPT/3D embedding + target-standardized Ridge/linear head,Spearman,0.2477424017692278,results_strict/ablation_v36_formal/candidate_predictions/deep_ept_ridge_linear/half_life_obach/seed_*/test_predictions.csv,"Per-task valid-only selection among deep candidates only: ChemBERTa, KPGT, EPT, C+K, K+E, C+K+E. No fingerprint/descriptor/XGB/ExtraTrees/LogisticRegression/tabular chemistry sidecar.",False,True,False,False,,6.0,full_v36_final,1.0,6.0,1.0,,,,,,
ablation_rank_loss,half_life_obach,Spearman,no_ept_or_no_3d,max,5.0,0.4018744224350543,0.0322303826400825,0.576,-0.1741255775649456,-0.0895155775649456,False,chem_fp_chemberta_kpgt_xgb,Morgan fingerprint + ChemBERTa+KPGT embeddings + fixed XGBoost head,Spearman,0.5196882822613267,results_strict/ablation_v36_formal/candidate_predictions/chem_fp_chemberta_kpgt_xgb/half_life_obach/seed_*/test_predictions.csv,"Per-task valid-only selection among candidates without EPT/3D: ChemBERTa, KPGT, C+K, and chemistry sidecars without EPT.",True,False,False,False,,3.5,full_v36_final,1.0,6.0,0.5,,,,,,
